UNQE_FIRE_,Calculated.Acres,size_class,latest_out,duration_hrs,Fire.Mgmt.Complexity,fire_mgmt_n,Incident.Type.Category,AcresTribal,Calendar.Year,GIS_ACRES,FIRE_YEAR_,is_ifph,is_inform
2022-ORMAF-022241,2.93,Class B,2022-09-17T18:16:00Z,230.36805555555551,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORPRD-000740,0.1,Class A,2021-09-05T21:54:00Z,812.5333333333333,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORFWF-220264,0.1,Class A,2022-08-15T21:00:00Z,166.94833333333332,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000182,0.1,Class A,2022-05-30T21:45:00Z,1.75,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-022146,0.1,Class A,2022-08-07T22:40:00Z,76.1288888888889,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORPRD-000675,0.1,Class A,2022-10-26T17:14:00Z,1862.5833333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220235,0.1,Class A,2022-08-19T17:34:00Z,238.35611111111112,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORNOD-220384,0.1,Class A,2022-09-11T21:14:00Z,4.116666666666666,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR955S-000028,7.5,Class B,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORLAD-210397,0.1,Class A,2021-08-15T19:13:00Z,235.35,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORCGF-000714,0.1,Class A,2022-08-09T01:02:00Z,48.03916666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-022187,0.1,Class A,2022-08-22T16:54:00Z,42.8425,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220245,0.25,Class A,2022-08-12T22:47:00Z,73.10027777777778,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220404,0.25,Class A,2022-10-05T23:52:00Z,344.31138888888887,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-OR981S-210340,2.7,Class B,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORMED-000353,0.3,Class B,2021-08-05T20:00:00Z,69,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORLAD-220251,0.1,Class A,2022-08-14T21:45:00Z,232.3,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220364,0.1,Class A,2022-11-02T20:15:00Z,1421.2077777777777,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORCLP-210347,0.3,Class B,2021-07-29T16:05:00Z,70.55,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORMED-000281,0.1,Class A,2021-08-01T20:00:00Z,64.83333333333333,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-OROCF-000239,0.1,Class A,2022-06-15T18:44:00Z,3.8152777777777778,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000590,0.1,Class A,2022-08-11T20:55:00Z,51.14416666666666,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220226,0.1,Class A,2022-08-31T21:05:00Z,531.5511111111111,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORLAD-210192,0.1,Class A,2021-06-05T20:11:00Z,64.16666666666667,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORDEF-000710,0.25,Class A,2022-08-15T23:01:00Z,117.10138888888888,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR955S-000627,0.1,Class A,2020-08-12T02:17:00Z,0.08305555555555555,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORPRD-000060,0.1,Class A,2022-05-24T15:59:00Z,2038.3333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220334,0.1,Class A,2022-11-02T20:15:00Z,1645.6833333333334,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-002385,0.1,Class A,2022-11-15T19:00:00Z,337.6166666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORCLP-200328,0.1,Class A,2020-08-15T15:53:00Z,22.083333333333332,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORFWF-220161,0.1,Class A,2022-07-08T21:11:00Z,125.28333333333332,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000217,0.1,Class A,2022-08-23T18:55:00Z,122.33083333333332,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000301,0.1,Class A,2022-09-06T18:30:00Z,73.4,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OROCF-000969,0.25,Class A,2022-10-17T20:30:00Z,288.8,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWWF-000188,0.7,Class B,2022-08-25T19:00:00Z,593.7069444444444,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORUPF-000261,0.1,Class A,2022-08-08T19:31:00Z,147.3141666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORPRD-000622,0.1,Class A,2022-08-10T20:07:00Z,23.533333333333335,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-001011,0.1,Class A,2022-10-25T17:43:00Z,94.18333333333334,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OROCF-000293,0.1,Class A,NA,NA,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORUMF-000342,0.89,Class B,2022-08-26T00:06:00Z,72.82527777777777,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORCLP-200241,0.25,Class A,2020-07-30T21:07:00Z,70.01666666666667,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORCLP-220210,0.75,Class B,2022-08-03T22:00:00Z,51.5,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220241,0.1,Class A,2022-08-31T21:05:00Z,528.4194444444445,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OR981S-220355,0.1,Class A,2022-09-14T20:39:00Z,168.10305555555556,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-022274,0.25,Class A,2022-09-18T17:47:00Z,67.65305555555555,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-022292,0.25,Class A,2022-09-24T02:27:00Z,30.92944444444445,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OROCF-000947,0.1,Class A,2022-09-26T16:05:00Z,1.2,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORROD-000470,0.5,Class B,2021-08-20T19:00:00Z,449,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORDEF-000382,0.1,Class A,2022-07-16T23:45:00Z,0.55,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORPRD-000703,0.1,Class A,2022-08-16T22:55:00Z,145.05,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000463,0.1,Class A,2022-07-30T16:25:00Z,1.6333333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-002302,0.1,Class A,2022-08-03T20:04:00Z,28.21527777777778,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000536,0.1,Class A,2022-08-23T15:26:00Z,494.5366666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR955S-000643,0.1,Class A,2020-08-25T22:38:00Z,243.26666666666668,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORROD-000106,1.5,Class B,2021-06-10T18:00:00Z,733,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORFWF-220200,1.16,Class B,2022-08-10T17:21:00Z,228.73444444444445,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORNOD-200139,0.1,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORDEF-000285,0.1,Class A,2022-07-02T21:21:00Z,1.0166666666666666,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000580,0.1,Class A,2022-08-22T23:42:00Z,318.715,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000610,0.1,Class A,2022-08-11T01:16:00Z,29.753611111111113,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORCBD-000159,0.1,Class A,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORPRD-000396,0.1,Class A,2021-06-26T17:36:00Z,1.2166666666666666,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORDEF-000348,0.1,Class A,2022-07-11T20:26:00Z,29.45,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORSUF-220181,0.1,Class A,2022-08-02T18:08:00Z,23.5725,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-002362,0.1,Class A,2022-09-17T22:30:00Z,32.382777777777775,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORMED-000359,0.1,Class A,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-OR955S-000069,0.25,Class A,2022-04-11T15:58:00Z,449.6,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000127,0.1,Class A,2022-05-05T19:00:00Z,22.883333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220195,0.5,Class B,2022-08-31T21:05:00Z,715.65,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMED-000218,0.5,Class B,2022-08-31T21:00:00Z,332.48333333333335,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000224,0.25,Class A,2022-08-21T03:59:02Z,74.85055555555556,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORFWF-220376,0.1,Class A,2022-09-23T22:10:00Z,140.68694444444444,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORBENN-000824,0.1,Class A,2020-09-01T18:35:00Z,0.2833333333333333,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORPRD-000721,0.1,Class A,2021-08-27T17:53:00Z,597.4166666666666,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORDEF-000288,0.1,Class A,2022-07-05T18:04:00Z,67.81722222222223,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMED-000323,0.1,Class A,2022-09-22T00:00:00Z,343.43333333333334,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORLAD-200229,0.1,Class A,2020-08-03T20:11:00Z,185.43333333333337,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORCLP-210351,1.9,Class B,2021-09-14T18:20:00Z,1194.0166666666669,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORUMF-022222,0.1,Class A,2022-08-30T21:18:00Z,49.833333333333336,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORMED-000097,0.1,Class A,2021-05-25T15:00:00Z,62,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORUPF-000246,0.25,Class A,2022-08-07T19:12:00Z,161.32444444444445,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OR981S-220301,8.4,Class B,2022-08-28T23:29:00Z,433.5,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORFWF-220383,0.16,Class A,2022-09-25T22:04:00Z,144.0641666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000980,0.1,Class A,2022-10-17T20:59:00Z,194.45,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORPRD-000117,0.1,Class A,2020-05-09T19:50:00Z,72.55,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORPRD-000268,0.1,Class A,2021-07-05T22:35:00Z,769.4166666666666,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-OR982S-210442,0.1,Class A,2021-09-06T21:35:00Z,73.8,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORROD-000559,0.1,Class A,2021-09-11T00:00:00Z,726.8666666666667,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORPRD-000309,0.1,Class A,2022-07-08T21:20:00Z,125.33333333333331,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORUMF-000506,0.47,Class B,2022-11-08T23:27:00Z,1103.293888888889,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-001010,0.1,Class A,2022-10-31T21:11:00Z,260.96666666666664,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORJEFN-000445,0.1,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORWWF-000274,0.25,Class A,2022-08-30T23:00:00Z,239.77,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORPRD-000968,0.1,Class A,NA,NA,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORLAD-200388,0.1,Class A,2020-09-20T18:59:00Z,549.0833333333334,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORDS2N-000620,0.1,Class A,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORNOD-210204,0.2,Class A,2021-07-03T18:00:00Z,3.5,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORROD-000041,0.1,Class A,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORPRD-000169,0.1,Class A,2022-06-02T17:40:00Z,209.83333333333337,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMHF-000619,0.1,Class A,2022-07-30T19:35:00Z,1.0833333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMHF-000996,0.1,Class A,2022-08-31T23:51:00Z,75.75,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR951S-000493,4,Class B,2020-08-06T22:40:00Z,236.93333333333337,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2020-ORBENN-000102,0.1,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORROD-000136,0.1,Class A,2021-07-01T19:00:00Z,914.2,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORMHF-000792,0.1,Class A,2022-08-11T22:40:00Z,2.5166666666666666,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORSUF-220333,0.1,Class A,2022-08-25T23:05:00Z,4.683333333333334,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORLAD-200296,0.1,Class A,2020-08-29T00:02:00Z,528.4333333333333,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORDEF-000243,0.1,Class A,2022-06-17T17:15:00Z,2.1666666666666665,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORFWF-220314,0.1,Class A,2022-08-18T22:08:00Z,46.325833333333335,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-OR955S-000699,0.1,Class A,2021-08-05T19:58:00Z,148.76694444444445,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORMED-000074,0.1,Class A,2022-06-20T22:56:00Z,240.93333333333337,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000383,0.1,Class A,2022-07-17T23:11:00Z,5,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000216,0.25,Class A,2022-08-23T20:46:00Z,124.68472222222222,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-022263,0.1,Class A,2022-09-19T21:12:00Z,121.08,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000996,0.1,Class A,2022-10-15T23:46:00Z,2.2333333333333334,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORMED-000228,0.1,Class A,2020-08-07T19:00:00Z,280.3666666666667,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORDEF-000257,0.1,Class A,2022-06-25T19:07:00Z,80.48333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OR991S-000692,0.1,Class A,2022-08-12T17:56:00Z,48.53666666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000361,7.36,Class B,2022-10-10T19:28:00Z,171.13333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR973S-000099,2,Class B,2020-04-10T07:00:00Z,32.18333333333333,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2020-ORMED-000295,0.1,Class A,2020-08-21T17:00:00Z,250,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2020-OR952S-020227,0.1,Class A,2020-08-23T18:23:00Z,145.96555555555557,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2020-ORPRD-000428,1,Class B,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2020-ORBUD-002139,0.1,Class A,2020-09-10T21:00:00Z,314.1333333333333,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORWIF-220229,0.1,Class A,2022-08-11T20:19:00Z,50.53694444444445,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000363,0.1,Class A,2022-10-06T17:50:00Z,68.95,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWWF-000537,0.1,Class A,NA,NA,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORPRD-000260,0.1,Class A,2021-07-05T21:52:00Z,774.9833333333333,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORRSF-000085,0.1,Class A,2022-07-05T01:00:00Z,29.16861111111111,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OR951S-000330,0.1,Class A,2022-07-11T19:18:00Z,165.86833333333334,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORCGF-000462,0.1,Class A,2022-07-12T20:12:00Z,17.35,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220231,1,Class B,2022-08-15T15:28:00Z,141.195,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORCLP-220337,0.1,Class A,2022-09-24T16:52:00Z,617.05,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORVAD-000117,1,Class B,2021-08-01T06:00:00Z,676.3666666666667,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORLAD-210400,0.1,Class A,2021-08-10T22:30:00Z,117.16666666666669,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORVAD-000198,8.5,Class B,2021-08-20T16:40:00Z,334.71666666666664,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORUMF-022055,0.1,Class A,2022-05-19T16:30:00Z,73.48333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMED-000174,0.1,Class A,2022-08-16T02:00:00Z,321.78333333333336,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000915,0.1,Class A,2022-09-20T18:45:00Z,164.45,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORUPF-000388,0.1,Class A,2022-09-26T00:07:00Z,150.05194444444444,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMED-000392,0.1,Class A,2022-11-11T22:00:00Z,315.56666666666666,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-OR955S-000138,0.1,Class A,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORLAD-210244,0.1,Class A,2021-06-25T21:39:00Z,73.45,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORMED-000390,0.5,Class B,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORUPF-000245,0.1,Class A,2022-08-01T19:07:00Z,17.44527777777778,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORPRD-000530,0.25,Class A,2022-08-11T18:15:00Z,212.95,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORLAD-210372,0.82,Class B,2021-08-14T21:13:00Z,377.4,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORMED-000346,0.1,Class A,2021-08-04T20:00:00Z,69,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORWWF-000460,0.1,Class A,2022-09-16T22:02:00Z,54.004444444444445,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000208,0.75,Class B,2022-08-21T16:00:00Z,86.04472222222222,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OR971S-000347,1.25,Class B,2022-09-06T20:10:00Z,341.1225,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORBUD-002269,0.1,Class A,2021-09-15T18:34:00Z,24.266666666666666,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORBENN-000059,0.1,Class A,NA,NA,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMED-000258,0.1,Class A,2022-08-31T00:00:00Z,312,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR991S-000133,0.1,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORBENN-000239,0.1,Class A,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-OR972S-000215,0.1,Class A,2022-08-16T17:47:00Z,160.91722222222222,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORPRD-000761,2,Class B,2022-08-25T18:11:00Z,194.88333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWWF-000356,0.1,Class A,2022-08-27T20:25:00Z,91.98972222222224,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORPRD-001044,0.1,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-OR981S-210143,6,Class B,2021-05-31T17:48:00Z,764.2666666666667,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORLAD-210256,0.1,Class A,NA,NA,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-OR955S-000421,0.1,Class A,2021-07-07T19:54:00Z,191.9725,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-OR955S-000523,0.1,Class A,2021-07-08T23:45:00Z,74.81666666666666,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORBUD-002260,0.1,Class A,2021-09-06T18:06:00Z,1.1333333333333333,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORCGF-000574,0.1,Class A,2022-07-27T01:10:00Z,28.298055555555557,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000631,0.1,Class A,2022-08-11T20:55:00Z,47.97611111111111,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000711,0.25,Class A,2022-08-14T21:35:00Z,91.54527777777778,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORMED-000202,0.1,Class A,2020-08-03T00:00:00Z,309.8333333333333,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORVAD-000080,4,Class B,2021-08-01T18:00:00Z,956.7833333333332,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-OR972S-000951,2.1,Class B,2021-08-20T00:12:00Z,337.8258333333333,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORUPF-000267,0.1,Class A,2022-08-03T20:04:00Z,25.47111111111111,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220394,0.1,Class A,2022-09-18T19:52:00Z,4.368888888888889,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-002335,1.25,Class B,2022-09-11T20:45:00Z,527.8791666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORUPF-000362,0.1,Class A,2022-09-13T19:35:00Z,148.89555555555555,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR954S-000333,0.25,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2020-OR551S-200433,2,Class B,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2020-OR981S-200113,0.1,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORCFRN-000351,0.1,Class A,2021-06-22T21:12:00Z,18.783333333333335,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-OR991S-000167,0.1,Class A,NA,NA,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000291,0.1,Class A,2022-07-08T21:10:00Z,142.06055555555557,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORDEF-000482,0.1,Class A,2022-08-03T18:24:00Z,66.88916666666667,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMED-000168,0.1,Class A,2022-08-16T02:00:00Z,312.6,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OROCF-000721,0.1,Class A,2022-08-25T20:09:00Z,331.20416666666665,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-OROCF-000873,0.1,Class A,2022-09-13T21:45:00Z,144.53527777777776,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-OR981S-200110,0.1,Class A,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2022-ORPRD-000319,0.1,Class A,2022-07-04T18:45:00Z,15,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORRSF-000219,0.1,Class A,2022-08-21T15:26:00Z,70.2275,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMAF-022190,0.1,Class A,2022-08-24T19:48:00Z,92.51333333333334,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2020-ORMED-000220,0.3,Class B,NA,NA,NA,NA,WF,0,2020,NA,NA,FALSE,TRUE
2021-ORPRD-000935,0.1,Class A,2021-09-11T16:31:00Z,94.58333333333331,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORMAF-022225,0.1,Class A,2022-08-29T18:33:00Z,0.01666666666666666,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORREDN-000409,0.1,Class A,NA,NA,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220297,0.1,Class A,2022-08-17T15:49:00Z,13.82611111111111,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORCLON-000769,0.1,Class A,2021-08-11T19:05:00Z,139.2,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2021-ORMED-000469,0.1,Class A,2021-10-16T22:02:00Z,312.78333333333336,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
2022-ORMAF-002237,0.1,Class A,2022-06-20T21:00:00Z,676.5,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORWIF-220099,0.1,Class A,2022-06-22T18:07:00Z,88.19777777777777,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2022-ORMHF-000341,0.1,Class A,2022-06-29T15:34:00Z,68.78333333333333,NA,NA,WF,0,2022,NA,NA,FALSE,TRUE
2021-ORMED-000078,0.1,Class A,2021-05-25T19:00:00Z,312,NA,NA,WF,0,2021,NA,NA,FALSE,TRUE
