geometry,index,is_indigenous,n_fires_mp,n_fires_pt,n_fires_tot,fire_lst,fire_lstmp,max_acresmp,min_mgmtmp,max_durationmp,fire_lstpt,max_acrespt,min_mgmtpt,max_durationpt,max_acres_tribal,max_acres,min_mgmt,max_duration,max_size_class,n_rx_mp,n_rx_pt,n_rx_tot,rx_lst,rx_lstmp,rx_max_acresmp,rx_min_mgmtmp,rx_max_durationmp,rx_lstpt,rx_max_acrespt,rx_min_mgmtpt,rx_max_durationpt,rx_max_acres_tribal,rx_max_acres,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_plant_sum
"list(c(-122.695515822808, -122.635011864995, -122.652048010449, -122.712590604438, -122.695515822808, 43.7777942389346, 43.7902273059028, 43.8330196129694, 43.8205751812247, 43.7777942389346))",5874,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"list(c(-122.635011864995, -122.574486346361, -122.591483789372, -122.652048010449, -122.635011864995, 43.7902273059028, 43.802628221112, 43.8454318696493, 43.8330196129694, 43.7902273059028))",5875,0,0,5,5,"2023-ORWIF-230216, 2024-ORWIF-240090, 2022-ORWIF-220334, 2025-OR771S-000002, 2025-ORWIF-250159",NA,0,NA,0,"2023-ORWIF-230216, 2024-ORWIF-240090, 2022-ORWIF-220334, 2025-OR771S-000002, 2025-ORWIF-250159",0.2,NA,1645.6833333333334,0,0.2,Inf,1645.6833333333334,Class A,0,1,1,2024-ORWIF-240077,NA,NA,NA,NA,2024-ORWIF-240077,1,NA,NA,0,1,NA,NA,Class B,3,0,3,0,1,0,0,7,0,0,0,0,0,0,0,3,0,3,7
"list(c(-122.574486346361, -122.513939303111, -122.530897977487, -122.591483789372, -122.574486346361, 43.802628221112, 43.814996965142, 43.8578119317842, 43.8454318696493, 43.802628221112))",5876,0,1,2,3,"2024-ORWIF-240207, 2020-ORWIF-200238, 2021-ORWIF-210455",2024-ORWIF-240207,23.4,NA,NA,"2020-ORWIF-200238, 2021-ORWIF-210455",0.1,NA,2.283333333333333,0,23.4,Inf,2.283333333333333,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,1,0,6,1,3,0,0,11,0,0,0,0,0,0,0,1,1,6,11
"list(c(-122.513939303111, -122.453370771619, -122.470290611238, -122.530897977487, -122.513939303111, 43.814996965142, 43.8273335185991, 43.8701597799204, 43.8578119317842, 43.814996965142))",5877,0,2,1,3,"2024-ORWIF-240207, 2024-ORWIF-240192, 2023-ORWIF-230448","2024-ORWIF-240207, 2024-ORWIF-240192",23.4,NA,556.05,2023-ORWIF-230448,0.1,NA,263.8333333333333,0,23.4,Inf,556.05,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,2,3,1,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,6
"list(c(-122.453370771619, -122.392780788424, -122.40966172724, -122.470290611238, -122.453370771619, 43.8273335185991, 43.8396378621169, 43.8824753946312, 43.8701597799204, 43.8273335185991))",5878,0,1,2,3,"2024-ORWIF-240193, 2025-ORWIF-250413, 2025-ORWIF-250260",2024-ORWIF-240193,23.61,NA,4182.333333333333,"2025-ORWIF-250413, 2025-ORWIF-250260",0.5,NA,812.4736111111112,0,23.61,Inf,4182.333333333333,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-122.392780788424, -122.332169390231, -122.349011362272, -122.40966172724, -122.392780788424, 43.8396378621169, 43.8519099763554, 43.8947587565171, 43.8824753946312, 43.8396378621169))",5879,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"list(c(-122.332169390231, -122.271536613913, -122.288339553283, -122.349011362272, -122.332169390231, 43.8519099763554, 43.8641498420025, 43.9070098462056, 43.8947587565171, 43.8519099763554))",5880,0,0,1,1,2022-ORWIF-220101,NA,0,NA,0,2022-ORWIF-220101,0.1,NA,147.75,0,0.1,Inf,147.75,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-122.271536613913, -122.210882496509, -122.227646337389, -122.288339553283, -122.271536613913, 43.8641498420025, 43.8763574397729, 43.9192286443518, 43.9070098462056, 43.8641498420025))",5881,0,0,1,1,2021-ORWIF-210258,NA,0,NA,0,2021-ORWIF-210258,0.1,NA,52.916666666666664,0,0.1,Inf,52.916666666666664,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-122.210882496509, -122.150207075226, -122.166931751872, -122.227646337389, -122.210882496509, 43.8763574397729, 43.8885327504093, 43.9314151316384, 43.9192286443518, 43.8763574397729))",5882,0,2,1,3,"2024-ORWIF-240363, 2024-ORWIF-240383, 2022-ORWIF-220255","2024-ORWIF-240363, 2024-ORWIF-240383",8.12,NA,91.34361111111112,2022-ORWIF-220255,0.2,NA,137.66666666666666,0,8.12,Inf,137.66666666666666,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2
"list(c(-122.150207075226, -122.089510387435, -122.106195834182, -122.166931751872, -122.150207075226, 43.8885327504093, 43.900675754682, 43.943569288776, 43.9314151316384, 43.8885327504093))",5883,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"list(c(-122.089510387435, -122.028792470675, -122.045438621937, -122.106195834182, -122.089510387435, 43.900675754682, 43.9127864333893, 43.9556910965032, 43.943569288776, 43.900675754682))",5884,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,2,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,5
"list(c(-122.028792470675, -121.968053362652, -121.984660152921, -122.045438621937, -122.028792470675, 43.9127864333893, 43.9248647673577, 43.9677805355866, 43.9556910965032, 43.9127864333893))",5885,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"list(c(-121.968053362652, -121.907293101238, -121.923860465084, -121.984660152921, -121.968053362652, 43.9248647673577, 43.9369107374419, 43.9798375868214, 43.9677805355866, 43.9248647673577))",5886,0,1,0,1,2023-ORWIF-23230409,2023-ORWIF-23230409,3254.19,2,3142.2844444444445,NA,0,NA,0,0,3254.19,2,3142.2844444444445,Class F,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"list(c(-121.907293101238, -121.846511724469, -121.863039596546, -121.923860465084, -121.907293101238, 43.9369107374419, 43.9489243245253, 43.9918622310312, 43.9798375868214, 43.9369107374419))",5887,0,1,0,1,2023-ORWIF-23230409,2023-ORWIF-23230409,3254.19,2,3142.2844444444445,NA,0,NA,0,0,3254.19,2,3142.2844444444445,Class F,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
"list(c(-121.846511724469, -121.785709270551, -121.802197585592, -121.863039596546, -121.846511724469, 43.9489243245253, 43.9609055095199, 44.0038544490685, 43.9918622310312, 43.9489243245253))",5888,0,0,4,4,"2022-ORDEF-000476, 2020-ORDEF-000669, 2020-ORDEF-000864, 2025-ORDEF-000889",NA,0,NA,0,"2022-ORDEF-000476, 2020-ORDEF-000669, 2020-ORDEF-000864, 2025-ORDEF-000889",0.2,NA,104.98055555555555,0,0.2,Inf,104.98055555555555,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3
"list(c(-121.785709270551, -121.724885777853, -121.741334470674, -121.802197585592, -121.785709270551, 43.9609055095199, 43.9728542733665, 44.0158142218146, 44.0038544490685, 43.9609055095199))",5889,0,2,5,7,"2024-ORDEF-000868, 2024-ORDEF-000911, 2023-ORDEF-000594, 2020-ORDEF-000706, 2020-ORDEF-000696, 2020-ORDEF-000695, 2020-ORDEF-000637","2024-ORDEF-000868, 2024-ORDEF-000911",83.22,NA,2430.266666666667,"2023-ORDEF-000594, 2020-ORDEF-000706, 2020-ORDEF-000696, 2020-ORDEF-000695, 2020-ORDEF-000637",0.2,NA,60.20361111111111,0,83.22,Inf,2430.266666666667,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-121.724885777853, -121.664041284912, -121.680450290411, -121.741334470674, -121.724885777853, 43.9728542733665, 43.9847705970351, 44.02774153018, 44.0158142218146, 43.9728542733665))",5890,0,1,8,9,"2024-ORDEF-000868, 2023-ORDEF-000415, 2024-ORDEF-000838, 2024-ORDEF-000841, 2020-ORDEF-000852, 2020-ORDEF-000666, 2021-ORDEF-000534, 2025-ORDEF-000689, 2025-ORDEF-000619",2024-ORDEF-000868,83.22,NA,2430.266666666667,"2023-ORDEF-000415, 2024-ORDEF-000838, 2024-ORDEF-000841, 2020-ORDEF-000852, 2020-ORDEF-000666, 2021-ORDEF-000534, 2025-ORDEF-000689, 2025-ORDEF-000619",0.25,NA,95.2713888888889,0,83.22,Inf,2430.266666666667,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-121.664041284912, -121.603175830431, -121.619545083589, -121.680450290411, -121.664041284912, 43.9847705970351, 43.9966544615251, 44.0396363551044, 44.02774153018, 43.9847705970351))",5891,0,0,2,2,"2023-ORDEF-000229, 2022-ORDEF-000790",NA,0,NA,0,"2023-ORDEF-000229, 2022-ORDEF-000790",0.2,NA,53.47833333333333,0,0.2,Inf,53.47833333333333,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-121.603175830431, -121.542289453277, -121.55861888916, -121.619545083589, -121.603175830431, 43.9966544615251, 44.0085058478649, 44.0514986775573, 44.0396363551044, 43.9966544615251))",5892,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,3
"list(c(-121.542289453277, -121.481382192485, -121.497671746243, -121.55861888916, -121.542289453277, 44.0085058478649, 44.020324737113, 44.0633284785375, 44.0514986775573, 44.0085058478649))",5893,0,0,3,3,"2024-OR955S-000389, 2020-ORDEF-000687, 2025-ORDEF-000613",NA,0,NA,0,"2024-OR955S-000389, 2020-ORDEF-000687, 2025-ORDEF-000613",0.33,NA,134.4,0,0.33,Inf,134.4,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-121.481382192485, -121.420454087255, -121.436703694125, -121.497671746243, -121.481382192485, 44.020324737113, 44.0321111103574, 44.0751257390738, 44.0633284785375, 44.020324737113))",5894,0,0,8,8,"2023-ORDEF-000461, 2024-OR955S-000090, 2020-ORDEF-000510, 2020-ORDEF-000160, 2025-ORDEF-000645, 2025-ORDEF-000623, 2025-ORDEF-000325, 2025-ORDEF-000296",NA,0,NA,0,"2023-ORDEF-000461, 2024-OR955S-000090, 2020-ORDEF-000510, 2020-ORDEF-000160, 2025-ORDEF-000645, 2025-ORDEF-000623, 2025-ORDEF-000325, 2025-ORDEF-000296",0.25,NA,232.53944444444448,0,0.25,Inf,232.53944444444448,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-121.420454087255, -121.359505176954, -121.375714772256, -121.436703694125, -121.420454087255, 44.0321111103574, 44.0438649487163, 44.0868904402252, 44.0751257390738, 44.0321111103574))",5895,0,0,16,16,"2023-ORDEF-000358, 2022-ORDEF-000260, 2021-OR955S-000580, 2021-OR955S-000683, 2020-ORDEF-000325, 2020-ORDEF-000799, 2020-ORDEF-000960, 2020-ORDEF-000327, 2021-ORDEF-000122, 2020-ORDEF-000135, 2020-ORDEF-000315, 2021-ORDEF-000179, 2021-ORDEF-000166, 2021-ORDEF-000676, 2021-ORDEF-000677, 2025-ORDEF-000165",NA,0,NA,0,"2023-ORDEF-000358, 2022-ORDEF-000260, 2021-OR955S-000580, 2021-OR955S-000683, 2020-ORDEF-000325, 2020-ORDEF-000799, 2020-ORDEF-000960, 2020-ORDEF-000327, 2021-ORDEF-000122, 2020-ORDEF-000135, 2020-ORDEF-000315, 2021-ORDEF-000179, 2021-ORDEF-000166, 2021-ORDEF-000676, 2021-ORDEF-000677, 2025-ORDEF-000165",1.68,NA,164.0222222222222,0,1.68,Inf,164.0222222222222,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,2
"list(c(-121.359505176954, -121.298535501111, -121.314705020256, -121.375714772256, -121.359505176954, 44.0438649487163, 44.055586233338, 44.0986225630808, 44.0868904402252, 44.0438649487163))",5896,0,0,2,2,"2023-OR955S-000488, 2024-ORDEF-000531",NA,0,NA,0,"2023-OR955S-000488, 2024-ORDEF-000531",0.36,NA,NA,0,0.36,Inf,NA,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,2,1,6,0,9,1,0,0,0,0,7,0,0,2,0,10
"list(c(-121.298535501111, -121.237545099425, -121.253674477909, -121.314705020256, -121.298535501111, 44.055586233338, 44.0672749454011, 44.11032208876, 44.0986225630808, 44.055586233338))",5897,0,0,5,5,"2023-OR955S-000392, 2024-ORDEF-000639, 2021-OR955S-000516, 2021-ORBENN-000540, 2025-OR955S-000453",NA,0,NA,0,"2023-OR955S-000392, 2024-ORDEF-000639, 2021-OR955S-000516, 2021-ORBENN-000540, 2025-OR955S-000453",0.25,NA,454.15,0,0.25,Inf,454.15,Class A,0,1,1,2024-ORDEF-000079,NA,NA,NA,NA,2024-ORDEF-000079,1.1,NA,NA,0,1.1,NA,NA,Class B,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,3
"list(c(-121.237545099425, -121.176534011757, -121.192623185165, -121.253674477909, -121.237545099425, 44.0672749454011, 44.0789310661149, 44.1219889984131, 44.11032208876, 44.0672749454011))",5898,0,0,15,15,"2016-ORPRD-000293, 2018-ORPRD-000171, 2017-ORPRD-001341, 2017-ORPRD-000051, 2017-ORPRD-000818, 2024-ORPRD-001069, 2024-ORPRD-001046, 2024-ORPRD-000976, 2022-ORPRD-000638, 2020-ORBENN-000912, 2022-ORBENN-000316, 2020-ORPRD-000108, 2022-ORPRD-000596, 2025-ORPRD-000154, 2025-ORPRD-000192",NA,0,NA,0,"2016-ORPRD-000293, 2018-ORPRD-000171, 2017-ORPRD-001341, 2017-ORPRD-000051, 2017-ORPRD-000818, 2024-ORPRD-001069, 2024-ORPRD-001046, 2024-ORPRD-000976, 2022-ORPRD-000638, 2020-ORBENN-000912, 2022-ORBENN-000316, 2020-ORPRD-000108, 2022-ORPRD-000596, 2025-ORPRD-000154, 2025-ORPRD-000192",18.6,NA,1084.2330555555557,0,18.6,Inf,1084.2330555555557,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-121.176534011757, -121.115502278136, -121.131551182142, -121.192623185165, -121.176534011757, 44.0789310661149, 44.0905545767194, 44.1336232732209, 44.1219889984131, 44.0789310661149))",5899,0,0,20,20,"2022-ORPRD-000341, 2015-ORPRD-683080, 2016-ORPRD-000382, 2016-ORPRD-000530, 2018-ORPRD-000167, 2018-ORPRD-000596, 2019-ORPRD-001074, 2023-ORPRD-000128, 2023-ORPRD-000125, 2016-ORPRD-000526, 2016-ORPRD-000610, 2016-ORPRD-693621, 2015-ORPRD-684336, 2024-ORPRD-000455, 2020-ORPRD-001050, 2020-ORPRD-000660, 2020-ORPRD-000199, 2022-ORPRD-000168, 2020-ORPRD-000283, 2025-ORDEF-000484",NA,0,NA,0,"2022-ORPRD-000341, 2015-ORPRD-683080, 2016-ORPRD-000382, 2016-ORPRD-000530, 2018-ORPRD-000167, 2018-ORPRD-000596, 2019-ORPRD-001074, 2023-ORPRD-000128, 2023-ORPRD-000125, 2016-ORPRD-000526, 2016-ORPRD-000610, 2016-ORPRD-693621, 2015-ORPRD-684336, 2024-ORPRD-000455, 2020-ORPRD-001050, 2020-ORPRD-000660, 2020-ORPRD-000199, 2022-ORPRD-000168, 2020-ORPRD-000283, 2025-ORDEF-000484",1.9,NA,3253.166388888889,0,1.9,Inf,3253.166388888889,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-121.115502278136, -121.054449938754, -121.070458509122, -121.131551182142, -121.115502278136, 44.0905545767194, 44.1021454584854, 44.1452248943955, 44.1336232732209, 44.0905545767194))",5900,0,1,4,5,"2021-ORPRD-000024, 2018-ORPRD-000988, 2019-ORPRD-000943, 2025-ORPRD-000375, 2025-OR955S-000185",2021-ORPRD-000024,0.00368585,NA,1337.3666666666666,"2018-ORPRD-000988, 2019-ORPRD-000943, 2025-ORPRD-000375, 2025-OR955S-000185",0.51,NA,532.6830555555556,0,0.51,Inf,1337.3666666666666,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-121.054449938754, -120.99337703397, -121.009345206554, -121.070458509122, -121.054449938754, 44.1021454584854, 44.1137036927149, 44.1567938431799, 44.1452248943955, 44.1021454584854))",5901,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.99337703397, -120.932283604307, -120.948211315054, -121.009345206554, -120.99337703397, 44.1137036927149, 44.1252292607414, 44.1683301008486, 44.1567938431799, 44.1137036927149))",5902,0,0,2,2,"2017-ORPRD-000858, 2025-ORPRD-000382",NA,0,NA,0,"2017-ORPRD-000858, 2025-ORPRD-000382",0.3,NA,222.0497222222222,0,0.3,Inf,222.0497222222222,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.932283604307, -120.871169690454, -120.8870568754, -120.948211315054, -120.932283604307, 44.1252292607414, 44.1367221439295, 44.1798336487075, 44.1683301008486, 44.1252292607414))",5903,0,1,12,13,"2020-ORPRD-000140, 2017-ORPRD-000327, 2018-ORPRD-000157, 2018-ORPRD-000980, 2018-ORPRD-000998, 2019-ORPRD-000631, 2019-ORPRD-000641, 2021-ORPRD-000732, 2025-ORPRD-000047, 2025-ORPRD-000412, 2025-ORPRD-000711, 2025-ORPRD-000762, 2025-ORPRD-001161",2020-ORPRD-000140,0.02,NA,0.25,"2017-ORPRD-000327, 2018-ORPRD-000157, 2018-ORPRD-000980, 2018-ORPRD-000998, 2019-ORPRD-000631, 2019-ORPRD-000641, 2021-ORPRD-000732, 2025-ORPRD-000047, 2025-ORPRD-000412, 2025-ORPRD-000711, 2025-ORPRD-000762, 2025-ORPRD-001161",0.7,NA,814.7833333333333,0,0.7,Inf,814.7833333333333,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.871169690454, -120.810035333263, -120.82588192854, -120.8870568754, -120.871169690454, 44.1367221439295, 44.1481823236757, 44.1913044680944, 44.1798336487075, 44.1367221439295))",5904,0,0,2,2,"2017-ORPRD-000353, 2020-ORPRD-000530",NA,0,NA,0,"2017-ORPRD-000353, 2020-ORPRD-000530",0.1,NA,294.2997222222222,0,0.1,Inf,294.2997222222222,Class A,0,1,1,2023-ORPRD-000005,NA,NA,NA,NA,2023-ORPRD-000005,1,NA,NA,0,1,NA,NA,Class B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.810035333263, -120.748880573753, -120.764686515584, -120.82588192854, -120.810035333263, 44.1481823236757, 44.1596097814084, 44.2027425403789, 44.1913044680944, 44.1481823236757))",5905,0,0,3,3,"2019-ORPRD-000565, 2016-ORPRD-000559, 2020-ORCFRN-000619",NA,0,NA,0,"2019-ORPRD-000565, 2016-ORPRD-000559, 2020-ORCFRN-000619",0.5,NA,196.69972222222225,0,0.5,Inf,196.69972222222225,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.748880573753, -120.687705453106, -120.703470677809, -120.764686515584, -120.748880573753, 44.1596097814084, 44.1710044985878, 44.2141478469627, 44.2027425403789, 44.1596097814084))",5906,0,0,2,2,"2015-ORPRD-684633, 2025-ORPRD-000500",NA,0,NA,0,"2015-ORPRD-684633, 2025-ORPRD-000500",12.44,NA,716.7333333333333,0,12.44,Inf,716.7333333333333,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-120.687705453106, -120.626510012669, -120.642234456657, -120.703470677809, -120.687705453106, 44.1710044985878, 44.1823664567067, 44.22552036928, 44.2141478469627, 44.1710044985878))",5907,0,0,3,3,"2017-ORPRD-001040, 2018-ORPRD-000599, 2025-ORPRD-000516",NA,0,NA,0,"2017-ORPRD-001040, 2018-ORPRD-000599, 2025-ORPRD-000516",15,NA,1136.8330555555556,0,15,Inf,1136.8330555555556,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.626510012669, -120.565294293955, -120.580977893736, -120.642234456657, -120.626510012669, 44.1823664567067, 44.1936956372898, 44.236860088797, 44.22552036928, 44.1823664567067))",5908,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.565294293955, -120.504058338639, -120.519701030818, -120.580977893736, -120.565294293955, 44.1936956372898, 44.2049920218949, 44.248166987013, 44.236860088797, 44.1936956372898))",5909,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.504058338639, -120.44280218856, -120.458403909839, -120.519701030818, -120.504058338639, 44.2049920218949, 44.2162555921122, 44.2594410454599, 44.248166987013, 44.2049920218949))",5910,0,2,1,3,"2021-OR951S-000109, 2021-OR951S-000109, 2020-ORPRD-000428","2021-OR951S-000109, 2021-OR951S-000109",15.92,NA,NA,2020-ORPRD-000428,1,NA,NA,0,15.92,Inf,-Inf,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.44280218856, -120.381525885724, -120.397086572903, -120.458403909839, -120.44280218856, 44.2162555921122, 44.2274863295651, 44.2706822457029, 44.2594410454599, 44.2162555921122))",5911,0,2,1,3,"2021-OR951S-000109, 2021-OR951S-000109, 2023-OR951S-000425","2021-OR951S-000109, 2021-OR951S-000109",15.92,NA,NA,2023-OR951S-000425,0.1,NA,15.836666666666666,0,15.92,Inf,15.836666666666666,Class C,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.381525885724, -120.320229472299, -120.335749062275, -120.397086572903, -120.381525885724, 44.2274863295651, 44.2386842159101, 44.28189056934, 44.2706822457029, 44.2274863295651))",5912,0,0,1,1,2022-OROCF-000235,NA,0,NA,0,2022-OROCF-000235,0.1,NA,29.10944444444445,0,0.1,Inf,29.10944444444445,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.320229472299, -120.258912990616, -120.274391420387, -120.335749062275, -120.320229472299, 44.2386842159101, 44.2498492328368, 44.2930659980029, 44.28189056934, 44.2386842159101))",5913,0,0,2,2,"2021-OROCF-000746, 2021-OROCF-000742",NA,0,NA,0,"2021-OROCF-000746, 2021-OROCF-000742",0.1,NA,51.36194444444445,0,0.1,Inf,51.36194444444445,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"list(c(-120.258912990616, -120.197576483172, -120.213013689835, -120.274391420387, -120.258912990616, 44.2498492328368, 44.2609813620688, 44.3042085133568, 44.2930659980029, 44.2498492328368))",5914,0,0,1,1,2021-OROCF-000489,NA,0,NA,0,2021-OROCF-000489,0.52,NA,74.84166666666667,0,0.52,Inf,74.84166666666667,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
