geometry,index,is_indigenous,n_wildfires,wf_uids,max_acres,max_acres_tribal,min_mgmt,max_duration,max_size_class,n_rx_fires,rx_uids,rx_max_acres,rx_max_acres_tribal,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_pinus,n_salix,n_quercus,n_populus,n_thuja,n_xerophyllum,n_rubus,plant_sum
"list(c(-122.302441002613, -122.252441002613, -122.252441002613, -122.302441002613, -122.302441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",632,0,2,"2022-ORMED-000178, 2022-ORLAD-220378",0.1,0,NA,310.25,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-122.252441002613, -122.202441002613, -122.202441002613, -122.252441002613, -122.252441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",633,0,1,2025-ORLAD-250533,0.1,0,NA,71.9694444444444,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-122.202441002613, -122.152441002613, -122.152441002613, -122.202441002613, -122.202441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",634,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-122.152441002613, -122.102441002613, -122.102441002613, -122.152441002613, -122.152441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",635,0,7,"2015-ORLAD-681897, 2017-ORLAD-000118, 2021-ORLAD-210160, 2025-ORLAD-250305, 2025-ORLAD-250345, 2025-ORLAD-250230, 2025-ORLAD-250353",1.5,0,NA,1229.99972222222,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,2,3
"list(c(-122.102441002613, -122.052441002613, -122.052441002613, -122.102441002613, -122.102441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",636,0,4,"2024-OR981S-240120, 2024-OR981S-240343, 2025-OR981S-250486, 2025-OR981S-250510",0.1,0,NA,215.705555555556,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-122.052441002613, -122.002441002613, -122.002441002613, -122.052441002613, -122.052441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",637,0,2,"2024-OR981S-240133, 2025-OR981S-250596",0.17,0,NA,254.313611111111,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-122.002441002613, -121.952441002613, -121.952441002613, -122.002441002613, -122.002441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",638,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.952441002613, -121.902441002613, -121.902441002613, -121.952441002613, -121.952441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",639,0,1,2024-OR981S-240151,0.5,0,NA,NA,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.902441002613, -121.852441002613, -121.852441002613, -121.902441002613, -121.902441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",640,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.852441002613, -121.802441002613, -121.802441002613, -121.852441002613, -121.852441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",641,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.802441002613, -121.752441002613, -121.752441002613, -121.802441002613, -121.802441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",642,1,1,2024-OR981S-240179,1,0,NA,204.216666666667,Class B,0,NA,0,0,NA,0,Class A,1,0,0,2,0,0,0,3
"list(c(-121.752441002613, -121.702441002613, -121.702441002613, -121.752441002613, -121.752441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",643,1,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.702441002613, -121.652441002613, -121.652441002613, -121.702441002613, -121.702441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",644,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.652441002613, -121.602441002613, -121.602441002613, -121.652441002613, -121.652441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",645,0,1,2023-OR981S-230332,0.5,0,NA,857.913611111111,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.602441002613, -121.552441002613, -121.552441002613, -121.602441002613, -121.602441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",646,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.552441002613, -121.502441002613, -121.502441002613, -121.552441002613, -121.552441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",647,0,2,"2024-OR981S-240168, 2025-ORLAD-250523",0.1,0,NA,359.000555555556,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.502441002613, -121.452441002613, -121.452441002613, -121.502441002613, -121.502441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",648,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.452441002613, -121.402441002613, -121.402441002613, -121.452441002613, -121.452441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",649,0,1,2025-OR981S-250535,15.33,0,NA,192.819722222222,Class C,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.402441002613, -121.352441002613, -121.352441002613, -121.402441002613, -121.402441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",650,0,6,"2024-OR981S-240185, 2024-OR981S-240350, 2022-OR981S-220315, 2022-OR981S-220355, 2020-OR981S-200320, 2021-OR981S-210317",2.12,0,NA,309.264722222222,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.352441002613, -121.302441002613, -121.302441002613, -121.352441002613, -121.352441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",651,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.302441002613, -121.252441002613, -121.252441002613, -121.302441002613, -121.302441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",652,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.252441002613, -121.202441002613, -121.202441002613, -121.252441002613, -121.252441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",653,0,1,2023-ORLAD-230127,0.2,0,NA,304.216666666667,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.202441002613, -121.152441002613, -121.152441002613, -121.202441002613, -121.202441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",654,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.152441002613, -121.102441002613, -121.102441002613, -121.152441002613, -121.152441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",655,0,3,"2017-ORLAD-000194, 2023-ORLAD-230292, 2025-ORFWF-250224",194,0,NA,971.316388888889,Class D,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.102441002613, -121.052441002613, -121.052441002613, -121.102441002613, -121.102441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",656,0,1,2015-ORLAD-682918,0.1,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.052441002613, -121.002441002613, -121.002441002613, -121.052441002613, -121.052441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",657,0,5,"2017-ORLAD-000376, 2017-ORLAD-000433, 2017-ORLAD-000176, 2017-ORLAD-000210, 2020-OR982S-200382",2,0,NA,248.416666666667,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-121.002441002613, -120.952441002613, -120.952441002613, -121.002441002613, -121.002441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",658,0,2,"2025-OR982S-250387, 2025-ORFWF-250409",0.1,0,NA,197.5875,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.952441002613, -120.902441002613, -120.902441002613, -120.952441002613, -120.952441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",659,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.902441002613, -120.852441002613, -120.852441002613, -120.902441002613, -120.902441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",660,0,2,"2025-ORFWF-250160, 2025-ORFWF-250382",1,0,NA,167.662777777778,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.852441002613, -120.802441002613, -120.802441002613, -120.852441002613, -120.852441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",661,0,0,NA,0,0,NA,NA,Class A,1,2024-ORFWF-240056,1,0,NA,NA,Class B,1,0,0,0,0,0,0,1
"list(c(-120.802441002613, -120.752441002613, -120.752441002613, -120.802441002613, -120.802441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",662,0,1,2025-ORFWF-250401,0.1,0,NA,85.3494444444444,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.752441002613, -120.702441002613, -120.702441002613, -120.752441002613, -120.752441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",663,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.702441002613, -120.652441002613, -120.652441002613, -120.702441002613, -120.702441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",664,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.652441002613, -120.602441002613, -120.602441002613, -120.652441002613, -120.652441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",665,0,1,2021-ORFWF-210419,8929.56,0,3,3716.68333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.602441002613, -120.552441002613, -120.552441002613, -120.602441002613, -120.602441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",666,0,1,2021-ORFWF-210419,8929.56,0,3,3716.68333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.552441002613, -120.502441002613, -120.502441002613, -120.552441002613, -120.552441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",667,0,1,2021-ORFWF-210419,8929.56,0,3,3716.68333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.502441002613, -120.452441002613, -120.452441002613, -120.502441002613, -120.502441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",668,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.452441002613, -120.402441002613, -120.402441002613, -120.452441002613, -120.452441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",669,0,1,2024-OR982S-240166,0.25,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.402441002613, -120.352441002613, -120.352441002613, -120.402441002613, -120.402441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",670,0,1,2018-ORLAD-000356,6.3,0,NA,243.766388888889,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-120.352441002613, -120.302441002613, -120.302441002613, -120.352441002613, -120.352441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",671,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.302441002613, -120.252441002613, -120.252441002613, -120.302441002613, -120.302441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",672,0,1,2025-ORFWF-250282,0.1,0,NA,142.752222222222,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.252441002613, -120.202441002613, -120.202441002613, -120.252441002613, -120.252441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",673,0,1,2025-OR982S-250196,64.92,0,NA,3237.58333333333,Class C,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.202441002613, -120.152441002613, -120.152441002613, -120.202441002613, -120.202441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",674,0,2,"2025-OR982S-250369, 2025-ORFWF-250220",0.1,0,NA,142.581111111111,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.152441002613, -120.102441002613, -120.102441002613, -120.152441002613, -120.152441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",675,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.102441002613, -120.052441002613, -120.052441002613, -120.102441002613, -120.102441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",676,0,1,2015-ORLAD-684823,3.5,0,NA,NA,Class B,0,NA,0,0,NA,0,Class A,1,1,0,0,0,0,0,2
"list(c(-120.052441002613, -120.002441002613, -120.002441002613, -120.052441002613, -120.052441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",677,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,1,0,0,0,0,0,1
"list(c(-120.002441002613, -119.952441002613, -119.952441002613, -120.002441002613, -120.002441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",678,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.952441002613, -119.902441002613, -119.902441002613, -119.952441002613, -119.952441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",679,0,1,2018-ORLAD-000282,0.1,0,NA,129.899722222222,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.902441002613, -119.852441002613, -119.852441002613, -119.902441002613, -119.902441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",680,0,2,"2015-ORLAD-683789, 2025-ORLAD-250420",0.1,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.852441002613, -119.802441002613, -119.802441002613, -119.852441002613, -119.852441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",681,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.802441002613, -119.752441002613, -119.752441002613, -119.802441002613, -119.802441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",682,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.752441002613, -119.702441002613, -119.702441002613, -119.752441002613, -119.752441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",683,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.702441002613, -119.652441002613, -119.652441002613, -119.702441002613, -119.702441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",684,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.652441002613, -119.602441002613, -119.602441002613, -119.652441002613, -119.652441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",685,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.602441002613, -119.552441002613, -119.552441002613, -119.602441002613, -119.602441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",686,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.552441002613, -119.502441002613, -119.502441002613, -119.552441002613, -119.552441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",687,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.502441002613, -119.452441002613, -119.452441002613, -119.502441002613, -119.502441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",688,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.452441002613, -119.402441002613, -119.402441002613, -119.452441002613, -119.452441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",689,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.402441002613, -119.352441002613, -119.352441002613, -119.402441002613, -119.402441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",690,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.352441002613, -119.302441002613, -119.302441002613, -119.352441002613, -119.352441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",691,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.302441002613, -119.252441002613, -119.252441002613, -119.302441002613, -119.302441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",692,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.252441002613, -119.202441002613, -119.202441002613, -119.252441002613, -119.252441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",693,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.202441002613, -119.152441002613, -119.152441002613, -119.202441002613, -119.202441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",694,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.152441002613, -119.102441002613, -119.102441002613, -119.152441002613, -119.152441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",695,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.102441002613, -119.052441002613, -119.052441002613, -119.102441002613, -119.102441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",696,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.052441002613, -119.002441002613, -119.002441002613, -119.052441002613, -119.052441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",697,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-119.002441002613, -118.952441002613, -118.952441002613, -119.002441002613, -119.002441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",698,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.952441002613, -118.902441002613, -118.902441002613, -118.952441002613, -118.952441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",699,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.902441002613, -118.852441002613, -118.852441002613, -118.902441002613, -118.902441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",700,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.852441002613, -118.802441002613, -118.802441002613, -118.852441002613, -118.852441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",701,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.802441002613, -118.752441002613, -118.752441002613, -118.802441002613, -118.802441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",702,0,2,"2018-ORBUD-008053, 2018-ORBUD-008069",113,0,NA,248.616388888889,Class D,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.752441002613, -118.702441002613, -118.702441002613, -118.752441002613, -118.752441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",703,0,1,2020-ORBUD-002104,9.92,0,NA,212.85,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.702441002613, -118.652441002613, -118.652441002613, -118.702441002613, -118.702441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",704,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.652441002613, -118.602441002613, -118.602441002613, -118.652441002613, -118.652441002613, 42.1926919995414, 42.1926919995414, 42.2426919995414, 42.2426919995414, 42.1926919995414))",705,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
